Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS15890	1.39558	0.06549	-1.99549	0.00849	-0.59991	0.55166	TetR/AcrR family transcriptional regulator	Transcription
sps_RS22085	0.01326	0.98591	-0.28134	0.76526	-0.26808	0.55166	DUF805 domain-containing protein	Function Unknown
sps_RS09630	-0.67363	0.25884	0.25868	0.90265	-0.41495	0.55179	hypothetical protein	Replication and repair
sps_RS24390	0.38588	0.47919	-0.03306	0.98343	0.35283	0.55218	PepSY domain-containing protein	Function Unknown
sps_RS06380	0.14392	0.85587	0.26048	0.89411	0.40439	0.55227	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	Post-translational modification, protein turnover, chaperone functions
sps_RS11315	-0.85295	0.57783	-0.09347	0.98236	-0.94642	0.55227	glutathione peroxidase	Post-translational modification, protein turnover, chaperone functions
sps_RS17235	-0.40486	0.79406	1.24020	0.55009	0.83533	0.55227	N-acetyltransferase	Function Unknown
sps_RS17450	0.77757	0.28578	-0.26434	0.91193	0.51323	0.55227	hypothetical protein	Function Unknown
sps_RS06325	0.17219	0.80345	-0.54254	0.55932	-0.37036	0.55264	lytic murein transglycosylase	Cell wall/membrane/envelop biogenesis
sps_RS25375	-1.39614	0.31296	0.51674	0.91378	-0.87940	0.55264	pyocin activator protein PrtN	Function Unknown
sps_RS23925	1.02113	0.00926	-0.69136	0.23021	0.32977	0.55278	PAS domain S-box protein	Transcription
sps_RS26995	-0.06188	0.93555	-0.29650	0.85189	-0.35838	0.55278	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS11865	-0.35471	0.57205	-0.03233	0.98538	-0.38704	0.55305	hypothetical protein	Function Unknown
sps_RS26740	-0.62399	0.41062	0.11888	0.96217	-0.50511	0.55310	tRNA (uridine(54)-C5)-methyltransferase TrmA	Translation
sps_RS15565	0.08419	0.90628	0.25369	0.87126	0.33788	0.55326	radical SAM protein	Energy production and conversion
sps_RS17815	-0.55176	0.62237	-0.12121	0.96869	-0.67297	0.55347	acyltransferase	Lipid metabolism
sps_RS08575	0.54994	0.55730	-1.16923	0.32725	-0.61929	0.55445	hypothetical protein	NA
sps_RS27395	2.50158	0.00001	-1.96213	0.00142	0.53945	0.55479	type III secretion chaperone SycN	Function Unknown
sps_RS03750	0.13988	0.81322	0.17014	0.90662	0.31001	0.55484	LysR family transcriptional regulator	Transcription
sps_RS13510	0.10351	0.93005	0.43511	0.85919	0.53862	0.55484	hypothetical protein	Function Unknown
sps_RS18080	0.34009	0.45401	-0.04636	0.97219	0.29374	0.55522	UDP-glucose 4-epimerase GalE	Cell wall/membrane/envelop biogenesis
sps_RS02810	-0.00496	0.99705	0.43018	0.78522	0.42522	0.55528	peptidase S51	Amino Acid metabolis and transport
sps_RS17895	1.48179	0.03125	-0.92284	0.44401	0.55895	0.55649	OmpA family protein	Cell wall/membrane/envelop biogenesis
sps_RS25755	1.23290	0.11141	-0.64464	0.74587	0.58825	0.55673	DUF1326 domain-containing protein	Function Unknown
sps_RS25940	-0.12190	0.90864	-0.37747	0.87386	-0.49937	0.55673	Qnr family pentapeptide repeat protein	Function Unknown
sps_RS26295	0.63926	0.36831	-0.16026	0.94070	0.47900	0.55673	type II secretion system protein	Function Unknown
sps_RS00605	-0.85205	0.02643	0.55494	0.39808	-0.29711	0.55767	sigma-54-dependent Fis family transcriptional regulator	Signal Transduction
sps_RS01595	0.76879	0.38174	-0.18255	0.94376	0.58624	0.55767	LysR family transcriptional regulator	Transcription
sps_RS17535	1.36833	0.01498	-0.90419	0.29677	0.46413	0.55767	NADH-quinone oxidoreductase subunit L	Energy production and conversion
sps_RS23265	-0.02208	0.96265	-0.17883	0.83589	-0.20091	0.55767	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS17835	1.25349	0.03093	-0.78496	0.44039	0.46854	0.55793	glycosyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS18320	0.10465	0.97523	1.27864	0.82307	1.38328	0.55793	glycosyltransferase family 2 protein	Cell wall/membrane/envelop biogenesis
sps_RS25620	0.22788	0.65566	0.06785	0.96217	0.29573	0.55793	LPS export ABC transporter ATP-binding protein	Function Unknown
sps_RS22550	-0.64738	0.39490	0.14505	0.95085	-0.50233	0.55832	hypothetical protein	Function Unknown
sps_RS00645	0.34646	0.57783	0.03187	0.98538	0.37833	0.55844	flagellar biosynthesis protein FlhA	Cell motility
sps_RS05965	-0.65189	0.47272	0.07789	0.97550	-0.57399	0.55844	ribonuclease E inhibitor RraA	Transcription
sps_RS11875	0.15420	0.85755	0.27767	0.89625	0.43187	0.55844	hybrid-cluster NAD(P)-dependent oxidoreductase	Energy production and conversion
sps_RS22125	-0.35877	0.70972	-0.18625	0.94066	-0.54502	0.55844	hypothetical protein	NA
sps_RS14730	-0.20208	0.76116	-0.16249	0.92521	-0.36457	0.55849	sensor domain-containing diguanylate cyclase	Signal Transduction
sps_RS19870	1.49225	0.03683	-2.06780	0.00400	-0.57555	0.55849	DUF3604 domain-containing protein	Function Unknown
sps_RS26305	-0.22742	0.89501	1.05948	0.67434	0.83206	0.55849	prepilin-type N-terminal cleavage/methylation domain-containing protein	Intracellular trafficking and secretion
sps_RS26370	0.12179	0.90555	0.36071	0.87403	0.48250	0.55849	RNase E specificity factor CsrD	Signal Transduction
sps_RS02685	-0.12997	0.93005	0.80851	0.71610	0.67854	0.55860	hypothetical protein	NA
sps_RS03580	0.05304	0.94715	0.29656	0.85108	0.34959	0.55860	glycosyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS06010	0.72612	0.16154	-0.34733	0.82447	0.37879	0.55860	DUF58 domain-containing protein	Function Unknown
sps_RS14385	1.53290	0.05251	-0.90206	0.55697	0.63084	0.55910	hypothetical protein	NA
sps_RS05015	1.23352	0.04712	-0.74355	0.54401	0.48997	0.55940	IS66 family transposase	Replication and repair
sps_RS00155	-0.39432	0.49068	0.03255	0.98483	-0.36178	0.55972	ATP-dependent RNA helicase	Replication and repair
sps_RS00545	-0.02677	0.98076	-0.40784	0.82447	-0.43461	0.55972	flagellar biosynthesis protein FlgD	Cell motility
sps_RS17025	-0.40642	0.68503	-0.16704	0.95141	-0.57346	0.55972	hypothetical protein	Function Unknown
sps_RS19560	0.27575	0.80351	0.30442	0.91342	0.58016	0.55972	hypothetical protein	NA
sps_RS17385	0.48821	0.54874	0.01168	0.99469	0.49989	0.56135	hypothetical protein	Function Unknown
sps_RS25400	-1.00633	0.33730	0.33312	0.92363	-0.67320	0.56183	hypothetical protein	NA
sps_RS01710	-0.09132	0.91445	0.48244	0.70172	0.39112	0.56199	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	Coenzyme metabolism
sps_RS13675	0.25490	0.79291	0.25750	0.91748	0.51239	0.56218	diguanylate cyclase	Signal Transduction
sps_RS08805	0.45287	0.42496	-0.08892	0.96136	0.36395	0.56305	VWA domain-containing protein	Function Unknown
sps_RS14235	-0.64004	0.23090	0.26627	0.88473	-0.37377	0.56305	30S ribosomal protein S6--L-glutamate ligase	Translation
sps_RS27685	0.03633	0.95911	-0.34160	0.74587	-0.30527	0.56305	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Carbohydrate metabolism and transport
sps_RS24485	0.24508	0.74452	0.17034	0.92959	0.41542	0.56355	polynucleotide adenylyltransferase PcnB	Translation
sps_RS22890	0.16312	0.89501	0.42403	0.88155	0.58715	0.56408	hypothetical protein	NA
sps_RS10060	1.03599	0.17157	-0.49119	0.83589	0.54480	0.56465	acetyl-CoA C-acyltransferase	Lipid metabolism
sps_RS21610	0.25846	0.67978	0.09942	0.95345	0.35788	0.56568	lipoyl synthase	Coenzyme metabolism
sps_RS00085	0.26077	0.55667	0.00744	0.99370	0.26821	0.56571	prevent-host-death protein	Cell cycle control and mitosis
sps_RS05245	-0.15810	0.79902	0.48191	0.56837	0.32381	0.56571	BAX inhibitor (BI)-1/YccA family protein	Function Unknown
sps_RS22485	-0.54915	0.66227	-0.16590	0.96385	-0.71505	0.56575	glutathione S-transferase family protein	Post-translational modification, protein turnover, chaperone functions
sps_RS15680	-0.55639	0.39626	0.12774	0.94931	-0.42865	0.56587	phosphoribosylamine--glycine ligase	Nucleotide metabolism and transport
sps_RS02740	-0.07472	0.91226	-0.23878	0.87386	-0.31350	0.56590	tRNA 2-thiouridine(34) synthase MnmA	Translation
sps_RS17495	2.88453	0.00031	-2.18698	0.01980	0.69755	0.56590	NADH-quinone oxidoreductase subunit NuoC/D	Energy production and conversion
sps_RS03815	0.11744	0.88714	-0.51504	0.67845	-0.39760	0.56591	elongation factor P maturation arginine rhamnosyltransferase EarP	Function Unknown
sps_RS22215	-0.90785	0.07864	0.51936	0.65956	-0.38849	0.56591	hypothetical protein	Function Unknown
sps_RS08755	-0.10921	0.91050	-0.33651	0.87413	-0.44572	0.56595	phosphohistidine phosphatase SixA	Signal Transduction
sps_RS26095	0.88787	0.11287	-1.30653	0.02232	-0.41867	0.56677	prephenate dehydrogenase	Function Unknown
sps_RS09365	0.05229	0.96038	0.38603	0.84648	0.43832	0.56700	uracil-DNA glycosylase family protein	Replication and repair
sps_RS11155	-0.15125	0.92297	-0.60419	0.87379	-0.75545	0.56733	hypothetical protein	Post-translational modification, protein turnover, chaperone functions
sps_RS03190	0.13993	0.88120	-0.59515	0.67140	-0.45522	0.56754	phosphate ABC transporter substrate-binding protein	Function Unknown
sps_RS04805	-0.20012	0.84522	-0.31263	0.90265	-0.51274	0.56754	CusA/CzcA family heavy metal efflux RND transporter	Inorganic ion transport and metabolism
sps_RS06530	-0.40524	0.53443	0.00696	0.99594	-0.39828	0.56754	ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS11250	-0.25605	0.64703	-0.06442	0.96786	-0.32047	0.56754	glucose/galactose MFS transporter	Carbohydrate metabolism and transport
sps_RS10205	-0.09092	0.91801	-0.32023	0.87126	-0.41114	0.56781	NADP-dependent phosphogluconate dehydrogenase	Carbohydrate metabolism and transport
sps_RS16720	0.70026	0.29755	-0.24438	0.91175	0.45588	0.56807	hypothetical protein	NA
sps_RS18900	-0.21992	0.79532	-0.22361	0.91748	-0.44354	0.56807	histidine--tRNA ligase	Translation
sps_RS25825	-0.43416	0.53951	0.00559	0.99699	-0.42857	0.56807	isocitrate lyase/phosphoenolpyruvate mutase family protein	Carbohydrate metabolism and transport
sps_RS02890	-1.54514	0.32130	0.53185	0.91906	-1.01329	0.56884	DUF2835 domain-containing protein	Function Unknown
sps_RS08820	0.37571	0.41955	-0.08122	0.95345	0.29449	0.56929	RNA polymerase subunit sigma	Transcription
sps_RS12960	0.23066	0.62873	-0.50682	0.39149	-0.27616	0.57028	hypothetical protein	Function Unknown
sps_RS27860	0.45154	0.66815	0.14650	0.96217	0.59803	0.57028	F0F1 ATP synthase subunit alpha	Energy production and conversion
sps_RS10825	0.49992	0.54131	-1.00027	0.31070	-0.50035	0.57066	GlyGly-CTERM sorting domain-containing protein	Function Unknown
sps_RS27240	0.27652	0.72379	0.14617	0.94090	0.42269	0.57108	hypothetical protein	Intracellular trafficking and secretion
sps_RS13345	0.09510	0.91952	0.33667	0.87301	0.43177	0.57195	hypothetical protein	NA
sps_RS20030	-0.44939	0.25871	0.18474	0.89411	-0.26466	0.57195	hypothetical protein	Function Unknown
sps_RS24875	0.19174	0.57224	0.01014	0.99054	0.20188	0.57195	ABC transporter ATP-binding protein	Function Unknown
sps_RS25565	0.52447	0.34677	-0.15918	0.92568	0.36529	0.57210	BolA family transcriptional regulator	Transcription
sps_RS08315	0.03155	0.95835	0.22105	0.84850	0.25260	0.57224	S9 family peptidase	Amino Acid metabolis and transport
sps_RS14175	-0.41080	0.87974	1.71141	0.67089	1.30061	0.57326	hypothetical protein	Function Unknown
sps_RS08795	0.51510	0.42870	-0.10416	0.96024	0.41094	0.57435	DUF58 domain-containing protein	Function Unknown
sps_RS04275	-0.54940	0.34711	0.17681	0.92521	-0.37259	0.57549	LysR family transcriptional regulator	Transcription
sps_RS23175	-1.24709	0.21930	0.54833	0.87126	-0.69876	0.57570	hypothetical protein	NA
sps_RS00135	-1.41668	0.22836	0.67089	0.86874	-0.74579	0.57705	hypothetical protein	NA
sps_RS12755	-0.56596	0.30262	0.20069	0.91137	-0.36527	0.57705	N-acetyltransferase	Function Unknown
sps_RS16350	0.13804	0.76469	0.10491	0.92696	0.24296	0.57705	DUF805 domain-containing protein	Function Unknown
sps_RS14905	0.65560	0.53664	-0.01627	0.99469	0.63933	0.57766	efflux RND transporter periplasmic adaptor subunit	Inorganic ion transport and metabolism
sps_RS11940	-0.78325	0.46197	0.12685	0.96869	-0.65639	0.57784	hypothetical protein	NA
sps_RS22130	0.08972	0.90864	0.25678	0.88315	0.34650	0.57817	GGDEF domain-containing protein	Signal Transduction
sps_RS09470	-0.84288	0.04336	0.52571	0.50323	-0.31717	0.57819	pyridoxamine 5'-phosphate oxidase	Energy production and conversion
sps_RS27320	1.52337	0.01045	-1.04545	0.22373	0.47792	0.57927	hypothetical protein	NA
sps_RS03475	0.43085	0.39290	-0.11270	0.94049	0.31816	0.57950	alpha-amylase	Function Unknown
sps_RS03500	-0.05820	0.94995	-0.34391	0.85641	-0.40210	0.57950	RsmB/NOP family class I SAM-dependent RNA methyltransferase	Translation
sps_RS04990	-0.98765	0.81862	-1.30132	0.91130	-2.28898	0.57950	hypothetical protein	NA
sps_RS05340	0.42357	0.43467	-0.08746	0.95955	0.33612	0.57950	CPXCG motif-containing cysteine-rich protein	Function Unknown
sps_RS06970	-0.17316	0.83456	-0.24022	0.90662	-0.41338	0.57950	peptidylprolyl isomerase	Post-translational modification, protein turnover, chaperone functions
sps_RS10645	-0.11696	0.87371	-0.23509	0.89913	-0.35205	0.57950	ABC transporter ATP-binding protein	Function Unknown
sps_RS13965	0.00929	0.99524	-0.56972	0.81373	-0.56043	0.57950	hypothetical protein	NA
sps_RS16260	-0.75704	0.15445	0.38290	0.79979	-0.37414	0.57950	amino-acid N-acetyltransferase	Amino Acid metabolis and transport
sps_RS18015	0.48613	0.41456	-0.11242	0.94973	0.37371	0.57950	TRAP transporter small permease	Carbohydrate metabolism and transport
sps_RS19705	0.29490	0.60819	0.03503	0.98185	0.32993	0.57950	DUF3726 domain-containing protein	Function Unknown
sps_RS20185	-0.17366	0.86107	-0.30911	0.90224	-0.48277	0.57950	carbon storage regulator	Signal Transduction
sps_RS24510	0.36356	0.39463	-0.09277	0.94151	0.27079	0.57950	hypothetical protein	Function Unknown
sps_RS05985	0.17088	0.74165	0.10612	0.93502	0.27700	0.57995	protein-methionine-sulfoxide reductase catalytic subunit MsrP	Function Unknown
sps_RS09870	-0.52471	0.43290	0.11013	0.95955	-0.41459	0.57995	AraC family transcriptional regulator	Transcription
sps_RS03195	1.88039	0.00066	-1.41639	0.03177	0.46400	0.58095	porin	Function Unknown
sps_RS23020	-0.57872	0.55081	0.01464	0.99469	-0.56408	0.58142	hypothetical protein	NA
sps_RS01750	-0.84961	0.19412	0.39936	0.84850	-0.45025	0.58145	50S ribosomal protein L11	Translation
sps_RS02260	-0.16169	0.85586	-0.26738	0.90265	-0.42907	0.58145	hypothetical protein	Function Unknown
sps_RS09450	-0.39601	0.54752	0.00985	0.99469	-0.38616	0.58145	hypothetical protein	Function Unknown
sps_RS16640	-1.26739	0.55376	0.00077	1.00000	-1.26663	0.58145	16S ribosomal RNA	NA
sps_RS02250	0.33163	0.69766	0.13038	0.95345	0.46201	0.58152	hypothetical protein	Function Unknown
sps_RS16885	0.43549	0.57942	0.02272	0.99054	0.45821	0.58205	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta	Energy production and conversion
sps_RS23010	-1.42940	0.36021	0.42617	0.92959	-1.00323	0.58205	XRE family transcriptional regulator	NA
sps_RS24590	0.81740	0.33198	-0.27204	0.91954	0.54535	0.58331	hypothetical protein	NA
sps_RS09930	-0.81538	0.11724	0.44451	0.73469	-0.37088	0.58333	tetratricopeptide repeat protein	Function Unknown
sps_RS21530	0.46236	0.42094	-0.10478	0.95141	0.35758	0.58394	apolipoprotein N-acyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS04210	-2.28001	0.29675	0.86871	0.90501	-1.41130	0.58446	hypothetical protein	NA
sps_RS17660	0.95333	0.06708	-0.56828	0.60099	0.38505	0.58469	hypothetical protein	Function Unknown
sps_RS17005	-1.42418	0.21793	0.68266	0.85648	-0.74153	0.58616	hypothetical protein	Function Unknown
sps_RS17460	0.59772	0.27370	-0.23495	0.90144	0.36277	0.58648	diguanylate cyclase response regulator	Signal Transduction
sps_RS08095	-0.12883	0.87366	-0.25423	0.89913	-0.38306	0.58648	hypothetical protein	Function Unknown
sps_RS02830	0.23895	0.83239	-0.80812	0.64399	-0.56917	0.58855	hypothetical protein	Cell wall/membrane/envelop biogenesis
sps_RS16675	0.05515	0.97254	0.56102	0.84505	0.61618	0.58926	ISAs1 family transposase	Replication and repair
sps_RS04920	-0.01187	0.99524	-0.60594	0.82447	-0.61781	0.58931	EscG/YscG/SsaH family type III secretion system needle protein co-chaperone	Intracellular trafficking and secretion
sps_RS08940	0.21187	0.72453	0.10594	0.94361	0.31781	0.58931	ATP-dependent helicase	Replication and repair
sps_RS10990	0.44176	0.37741	-0.12668	0.93495	0.31507	0.58931	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	Function Unknown
sps_RS12915	0.61683	0.37733	-0.17745	0.93495	0.43937	0.58931	hypothetical protein	NA
sps_RS15365	-0.49822	0.41079	0.12674	0.94361	-0.37148	0.58931	DUF417 domain-containing protein	Function Unknown
sps_RS20540	-0.39662	0.20866	0.18642	0.85395	-0.21021	0.58931	threonine--tRNA ligase	Translation
sps_RS22270	-1.20455	0.33530	0.40485	0.91954	-0.79970	0.58931	hypothetical protein	Function Unknown
sps_RS25135	-0.34664	0.72543	0.86672	0.51359	0.52009	0.58931	DUF1249 domain-containing protein	Function Unknown
sps_RS25560	0.77292	0.32111	-0.26916	0.91702	0.50376	0.58931	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS14405	0.04133	0.96756	-0.43015	0.77347	-0.38881	0.58949	galactose-1-epimerase	Carbohydrate metabolism and transport
sps_RS08970	-0.12604	0.86759	-0.23252	0.90232	-0.35856	0.58990	peptidase M23	Cell wall/membrane/envelop biogenesis
sps_RS16065	-0.10318	0.88831	-0.23540	0.89411	-0.33859	0.58990	phosphomannomutase	Carbohydrate metabolism and transport
sps_RS08965	-0.00180	0.99832	-0.26038	0.82234	-0.26218	0.58995	glycosyl hydrolase	Carbohydrate metabolism and transport
sps_RS15700	-0.07573	0.94995	-0.43636	0.85919	-0.51209	0.59040	hypothetical protein	Function Unknown
sps_RS05390	-0.15492	0.78872	0.44446	0.58274	0.28954	0.59062	alanine--glyoxylate aminotransferase family protein	Amino Acid metabolis and transport
sps_RS23360	0.67158	0.65269	0.12733	0.97409	0.79892	0.59062	IS66 family transposase	Replication and repair
sps_RS25200	-2.38210	0.30960	0.98320	0.90265	-1.39890	0.59088	hypothetical protein	NA
sps_RS27000	-0.88051	0.58884	-0.03498	0.99328	-0.91549	0.59088	YqaE/Pmp3 family membrane protein	Function Unknown
sps_RS04365	0.40295	0.38994	-0.11231	0.93566	0.29063	0.59219	DUF1679 domain-containing protein	Function Unknown
sps_RS07720	-3.14411	0.21780	1.45618	0.85896	-1.68794	0.59219	hypothetical protein	Function Unknown
sps_RS09375	0.60740	0.09795	-0.34585	0.69106	0.26156	0.59219	hypothetical protein	NA
sps_RS14080	0.64269	0.09946	-0.36497	0.69451	0.27772	0.59219	FAD-binding oxidoreductase	Function Unknown
sps_RS18240	0.48111	0.44431	-0.09982	0.96040	0.38129	0.59219	polysaccharide biosynthesis protein	Cell wall/membrane/envelop biogenesis
sps_RS16170	0.07317	0.94987	0.41183	0.86634	0.48501	0.59315	cell division protein FtsL	Cell cycle control and mitosis
sps_RS25480	-0.39331	0.72413	-0.19027	0.94613	-0.58358	0.59402	primosomal replication protein N	Replication and repair
sps_RS07660	1.06741	0.09643	-0.61004	0.68024	0.45737	0.59470	chemotaxis protein	Function Unknown
sps_RS16265	-0.48609	0.91083	-1.50189	0.88686	-1.98798	0.59521	50S ribosomal protein L33	Translation
sps_RS12585	-1.49153	0.01953	1.01104	0.31361	-0.48049	0.59527	gamma-glutamyl-gamma-aminobutyrate hydrolase	Amino Acid metabolis and transport
sps_RS00045	-0.28581	0.67152	0.64817	0.46136	0.36236	0.59539	SCO family protein	Function Unknown
