DeltaG_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
DeltaG_Variability	MICITL	-29.8867	22.6587	52.5454	-27.9405	22.9961	50.9366	-29.8271	23.1495	52.9766	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MLACI	-17.51516368522151	17.51516368522151	35.0303273704	-18.21033525490376	18.21033525490376	36.4206705098	-18.52632233203206	18.52632233203206	37.0526446641	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MLTAM	-58.497320347984996	-5.951829292320468	52.5454910557	-60.24545352449206	-5.614447759780784	54.6310057647	-61.04005951381346	-5.461092517717287	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MLTG1e	-36.60412496395499	15.941366091709533	52.5454910557	-38.35225814046206	16.27874762424922	54.6310057647	-39.14686412978347	16.432102866312714	55.5789669961	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MLTG2e	-80.604752697285	-28.059261641620466	52.5454910557	-82.35288587379206	-27.721880109080782	54.6310057647	-83.14749186311346	-27.568524867017288	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MLTG3e	-9.498215621284992	43.04727543437953	52.5454910557	-11.246348797792063	43.38465696691922	54.6310057647	-12.040954787113463	43.538012208982714	55.5789669961	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MLTG4e	-54.688026365485	-2.1425353098204685	52.5454910557	-56.43615954199206	-1.805153777280779	54.6310057647	-57.230765531313466	-1.6517985352172886	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MLTG5e	-35.414945324764986	17.130545730899534	52.5454910557	-37.16307850127206	17.467927263439222	54.6310057647	-37.957684490593465	17.621282505502712	55.5789669961	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MLTS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	MLTSp	-58.711557313185	-6.166066257520466	52.5454910557	-60.45969048969237	-5.82868472498078	54.6310057647	-61.25429647901387	-5.675329482917286	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MMSDHir	156.52281146680215	226.74174010256456	70.2189286358	152.3722873906554	218.95962413710888	66.5873367465	150.4856835385584	220.53955952275035	70.0538759842	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MNabc	-93.71440657350534	-41.598522331579645	52.1158842419	-81.9842383629222	-36.49031518513192	45.4939231778	-83.62156444673428	-33.9245241815156	49.6970402652	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MOAT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	MOBDabc	-83.11462422058631	-41.58627237799394	41.5283518426	-70.96375376254834	-39.24821423447764	31.7155395281	-72.40985155206275	-38.185460532931714	34.2243910191	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MOHMT	-34.49307503126701	-9.99999993922529e-07	34.4930740313	-35.88341817063152	-9.99999993922529e-07	35.8834171706	-36.51539232488812	-9.999999974752427e-07	36.5153913249	04CL < 15CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MTAN	-50.436366131995	-9.999999974752425e-07	50.436365132	-52.18449930850207	-9.99999983264388e-07	52.1844983085	-52.979105297823466	-9.99999983264388e-07	52.9791042978	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	MTHFC	0.0	10.5131	10.5131	0.0	11.2082	11.2082	0.0	11.5242	11.5242	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MTHFD	0.0	37.8675	37.8675	0.0	28.3729	28.3729	0.0	29.8283	29.8283	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	MTHFR2	-65.78456130584303	-20.338448341945213	45.4461129639	-57.307273770705095	-17.57826740564213	39.7290063651	-58.57122207946203	-16.323639707322517	42.2475823721	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MTHPTGHM	-217.73082183073151	-166.78849510555696	50.9423267252	-212.2452260012875	-165.39815196619244	46.8470740351	-214.9264338431851	-164.76617781193588	50.1602560312	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	MTRI	-18.7369	-0.0	18.7369	-19.432	-0.0	19.432	-19.748	-0.0	19.748	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	MTRK	-46.331883640043046	-9.999999974752427e-07	46.33188264	-46.387358551878364	-0.03387789074636505	46.3534806611	-48.35420093366414	-9.999999974752427e-07	48.3541999337	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NADH11	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NADH12	-199.2645687442562	-160.2436775224452	39.0208912218	-181.42227143355538	-157.4834965861421	23.9387748474	-183.73350672211865	-156.22886888782253	27.5046378343	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NADH13	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NADH14	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NADH16	-83.65395199104304	-16.983782414135714	66.6701695769	-80.71793469694352	-13.381224747747488	67.3367099492	-84.9884005347867	-11.743698535752827	73.244701999	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NADH4	-21.554151766993026	23.891961196904784	45.4461129639	-13.076864232094636	26.65214213320785	39.7290063653	-14.34081254061203	27.906769831527463	42.2475823721	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NADK	-30.17185514682481	-9.999999974752427e-07	30.1718541468	-31.597167855838293	-0.4317989277709735	31.1653689281	-34.186663781447486	-9.999999974752427e-07	34.1866627814	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NADS1	-3.704292886333267	-9.999999655008196e-07	3.70429188633	-3.3083368552554226	-9.999999228682555e-07	3.30833585526	-5.194938707831586	-9.999999761589606e-07	5.19493770783	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NAabcO	-90.01660075110654	-41.58743022619048	48.4291705249	-78.1396676621312	-44.76602725402485	33.3736404081	-79.71028243782702	-17.558176747824703	62.15210569	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NAt3	-22.821177838473886	5.306014153252381	28.1271919917	-23.72694359067743	-9.99999993922529e-07	23.7269425907	-24.13865529646823	33.99012167418258	58.1287769707	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NAt3_2	-28.12719299172626	-9.999999903698154e-07	28.1271919917	-29.24355292645109	1.3853155602596132	30.6288684867	-29.75098926066066	36.12706761674707	65.8780568774	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NAt9	0.0	47.4768	47.4768	0.0	49.4537	49.4537	0.0	50.3795	50.3795	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NDPK1	-34.9251	-0.0	34.9251	-34.9806	-0.0	34.9806	-36.9474	-0.0	36.9474	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	NDPK2	-37.9426	-0.0	37.9426	-37.9981	-0.0	37.9981	-39.965	-0.0	39.965	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	NDPK3	-24.8224	-0.0	24.8224	-24.8779	-0.0	24.8779	-26.8448	-0.0	26.8448	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	NDPK4	-24.3049	-0.0	24.3049	-24.3604	-0.0	24.3604	-26.3272	-0.0	26.3272	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	NDPK5	-34.0476	12.3869	46.4345	-34.1031	12.2504	46.3535	-36.07	13.0787	49.1487	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NDPK6	-27.7287	18.7058	46.4345	-27.7841	18.5693	46.3534	-29.751	19.3976	49.1486	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NDPK7	-25.3033	21.1312	46.4345	-25.3588	20.9947	46.3535	-27.3257	21.823	49.1487	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NDPK8	-26.6557	19.7788	46.4345	-26.7112	19.6423	46.3535	-28.6781	20.4706	49.1487	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NH4HNADOR	-490.27730264172914	-437.8104902888883	52.4668123528	-462.38447463909574	-430.94079596197236	31.4436786771	-467.12428079554104	-427.8182076321824	39.3060731634	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NH4HNADPOR	-526.4288651160292	-436.89352451355006	89.5353406025	-495.4841276538477	-432.5539011666504	62.9302264872	-500.79828158080556	-430.581342100069	70.2169394807	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NH4t	0.0	16.9985	16.9985	0.0	17.6732	17.6732	0.0	17.9799	17.9799	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NIt3	-9.9848	18.342	28.3268	-10.6547	20.5478	31.2025	-10.9581	21.6997	32.6578	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NMNAT	-34.142590608436024	-12.923135036650802	21.2194555718	-33.0719683503414	-11.553297239942598	21.5186711104	-34.65190373598707	-10.930643695635947	23.7212600404	15CL < 04CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NMNP	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NNAT	-63.60232926165475	-38.67858180376672	24.9237474579	-63.90154480025916	-40.7287057624723	23.1728390378	-66.10413372996365	-39.785404836184206	26.3187288938	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NNDMBRT	-86.521442058947	-23.363636598738314	63.1578054602	-88.31433442750703	-22.649814696822823	65.6645197307	-89.12928550412525	-22.325350195952147	66.8039353082	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NNDPR	-74.6181009479674	-0.8531563202872157	73.7649446277	-77.06140569417502	-2.565898746453101	74.4955069477	-78.17200076014552	-1.469242578101504	76.702758182	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NO3T7	-35.03032737044302	35.03032737044302	70.0606547409	-36.42067050980752	36.42067050980752	72.8413410196	-37.05264466406412	37.05264466406412	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NODOx	-98.24281995092613	-6.4727451500232895	91.7700748009	-87.81164723609385	3.902560225017382	91.7142074611	-88.23616992417297	6.430412824372354	94.6665827485	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NODOy	-110.29334077516526	-6.167089891433733	104.126250884	-98.84486490665287	3.3648584898320273	102.209723396	-99.46083685155284	5.509368001810188	104.970204853	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NPHS	-102.530782154485	-60.24280079739894	42.2879813571	-104.27891533099205	-59.210247695177	45.0686676358	-105.07352132053447	-58.7409053759852	46.3326159445	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD1	-57.64438742938498	-12.07199519773545	45.5723922316	-49.06258630290025	-9.9864804886887	39.0761058142	-50.475208039783496	-9.038519257303776	41.4366887825	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD10	-28.33751391399227	-9.99999993922529e-07	28.337512914	-31.09603594395975	-9.99760407793815e-07	31.0960349442	-33.60529134059894	-9.99999993922529e-07	33.6052903406	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NTD11	-54.307501880085	-15.594595722702179	38.7129061574	-46.378601304451635	-11.444071646795011	34.9345296577	-47.94921607989953	-9.557469794458395	38.3917462854	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NTD12	-71.7369	-26.1646	45.5723	-63.808	-24.079	39.729	-65.3787	-23.1311	42.2476	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	NTD2	-59.02978001308499	-13.457387781435475	45.5723922316	-51.10087943745164	-11.371873072388698	39.7290063651	-52.67149421289953	-10.4239118410038	42.2475823719	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NTD3_P	-61.308096791385	-9.657291258818306	51.6508055326	-58.8958045515253	-9.355419485449016	49.5403850661	-60.562143955391974	-9.218205043008432	51.3439389124	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD4	-45.435210092746516	-7.847089399075456	37.5881206937	-38.201481086795425	-5.761574690028706	32.4399063968	-40.08808293937161	-4.8136134586438	35.2744694807	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD5	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NTD5_P	-54.240283672185	-2.589478139618306	51.6508055326	-51.827991432325305	-2.2876063662490154	49.5403850661	-53.49433083619198	-2.150391923808435	51.3439389124	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NTD6_P	-59.541205351885	-7.89039981931831	51.6508055326	-57.1289131120253	-7.588528045949015	49.5403850661	-58.795252515891974	-7.451313603508433	51.3439389124	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD7	-46.259988171078916	-29.932235472231987	16.3277526988	-37.220162681647906	-26.793759156360373	10.4264035253	-38.47479037996749	-25.36717901253862	13.1076113674	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	NTD8_P	-72.109054827785	-20.45824929521831	51.6508055326	-69.69676258792529	-20.15637752184902	49.5403850661	-71.36310199179198	-20.019163079408433	51.3439389124	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTD9	-59.06157190098499	-13.48917966933546	45.5723922316	-51.13267132535164	-11.403664960288701	39.7290063651	-52.70328610079953	-10.455703728903803	42.2475823719	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP1	-89.913963672485	-51.1793444157087	38.7346192568	-91.66209684899205	-53.58725841155686	38.0748384374	-92.45670283831348	-52.80658932033356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP10	-92.385231991685	-53.65061273490869	38.7346192568	-94.13336516843168	-56.05852673075685	38.0748384377	-94.9279711575135	-55.27785763953356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP11	-92.40247724378501	-64.2316359476087	28.1708412962	-94.15061042053168	-62.52441661813043	31.6261938024	-94.9452164096135	-61.74840783200394	33.1968085776	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP2	-88.106770124685	-49.3721508679087	38.7346192568	-89.85490330119207	-51.78006486375686	38.0748384374	-90.64950929051346	-50.99939577253356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP3	-99.40540418038499	-60.67078492360871	38.7346192568	-101.15353735689206	-63.078698919456855	38.0748384374	-101.94814334621347	-62.29802982823356	39.650113518	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP4	-101.85483708818501	-71.10448936938718	30.7503477188	-103.60297026469206	-72.81723179555307	30.7857384691	-104.39757625401347	-71.72057562720148	32.6770006268	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP5	-102.847185894685	-64.1125666379087	38.7346192568	-104.59531907119205	-66.52048063375686	38.0748384374	-105.38992506051349	-65.73981154253356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP6	-86.61252257168502	-82.90823068535171	3.70429188633	-88.36065574867125	-85.62454456024855	2.73611118842	-89.15526173775726	-85.07854662861908	4.07671510914	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP7	-101.584548481285	-62.8499292245087	38.7346192568	-103.33268165779205	-65.25784322035685	38.0748384374	-104.12728764711346	-64.47717412913356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP8	-89.533328413785	-50.7987091570087	38.7346192568	-91.28146159029205	-53.206623152856864	38.0748384374	-92.07606757961346	-52.42595406163356	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTPP9	-68.19702115461827	-36.3218879721087	31.8751331825	-72.01016369774617	-38.72980196795686	33.2803617298	-73.74341030825886	-37.949132876733565	35.7942774315	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTR4	-217.77501213544303	-147.71435739455694	70.0606547409	-219.16535527480755	-146.32401425519242	72.8413410196	-219.79732942906412	-145.69204010093586	74.1052893281	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	NTR5	-155.67520791144304	-85.61455317055699	70.0606547409	-157.06555105080756	-84.2242100311925	72.8413410196	-157.69752520506412	-83.59223587693589	74.1052893281	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	O2t	-5.6468	-0.0	5.6468	-7.7823	-0.0	7.7823	-7.6832	-0.0	7.6832	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 20CR < 15CR
DeltaG_Variability	OAADC	-65.42474893484587	-24.371623484561542	41.0531254503	-67.17288211113164	-22.5110297972018	44.6618523139	-67.96749010021347	-12.38852310411729	55.5789669961	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	OBTFL	-38.00577141226454	-1.0000000010279564e-06	38.0057704123	-40.091284121311276	-9.999999974752427e-07	40.0912831213	-41.03924535293994	-9.999999974752427e-07	41.0392443529	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
